Sample in Buffer,Sample in Window,TRIGGER,ap_done_OBUF,frame_out1_pixel_d0[95:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,BINARY
5360,5360,0,0,000000000000000000000000000110100000000000000000000000000001101000000000000000000000000000011010
5361,5361,0,0,000000000000000000000000000111100000000000000000000000000001111000000000000000000000000000011110
5362,5362,0,0,000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000100000
5363,5363,0,0,000000000000000000000000000111100000000000000000000000000001111000000000000000000000000000011110
5364,5364,0,0,000000000000000000000000001001000000000000000000000000000010010000000000000000000000000000100100
5365,5365,0,0,000000000000000000000000001000100000000000000000000000000010001000000000000000000000000000100010
5366,5366,0,0,000000000000000000000000000111000000000000000000000000000001110000000000000000000000000000011100
5367,5367,0,0,000000000000000000000000000110100000000000000000000000000001101000000000000000000000000000011010
5368,5368,0,0,000000000000000000000000000111000000000000000000000000000001110000000000000000000000000000011100
5369,5369,0,0,000000000000000000000000000110100000000000000000000000000001101000000000000000000000000000011010
5370,5370,0,0,000000000000000000000000000110000000000000000000000000000001100000000000000000000000000000011000
5371,5371,0,0,000000000000000000000000000100100000000000000000000000000001001000000000000000000000000000010010
5372,5372,0,0,000000000000000000000000000011100000000000000000000000000000111000000000000000000000000000001110
5373,5373,0,0,000000000000000000000000000011000000000000000000000000000000110000000000000000000000000000001100
5374,5374,0,0,000000000000000000000000000011100000000000000000000000000000111000000000000000000000000000001110
5375,5375,0,0,000000000000000000000000000010100000000000000000000000000000101000000000000000000000000000001010
5376,5376,0,0,000000000000000000000000000001100000000000000000000000000000011000000000000000000000000000000110
5377,5377,0,0,000000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000100
5378,5378,0,0,000000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000100
5379,5379,0,0,000000000000000000000000000000100000000000000000000000000000001000000000000000000000000000000010
5380,5380,0,0,000000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000100
5381,5381,0,0,000000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000100
5382,5382,0,0,000000000000000000000000000001100000000000000000000000000000011000000000000000000000000000000110
5383,5383,0,0,000000000000000000000000000000100000000000000000000000000000001000000000000000000000000000000010
5384,5384,0,0,000000000000000000000000000000100000000000000000000000000000001000000000000000000000000000000010
5385,5385,0,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
5386,5386,0,0,000000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000100
5387,5387,0,0,000000000000000000000000000000100000000000000000000000000000001000000000000000000000000000000010
5388,5388,0,0,000000000000000000000000000001100000000000000000000000000000011000000000000000000000000000000110
5389,5389,0,0,000000000000000000000000000000100000000000000000000000000000001000000000000000000000000000000010
5390,5390,0,0,000000000000000000000000000110100000000000000000000000000001101000000000000000000000000000011010
5391,5391,0,0,000000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000100
5392,5392,0,0,000000000000000000000000000011000000000000000000000000000000110000000000000000000000000000001100
5393,5393,0,0,000000000000000000000000000111100000000000000000000000000001111000000000000000000000000000011110
5394,5394,0,0,000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000100000
5395,5395,0,0,000000000000000000000000000110000000000000000000000000000001100000000000000000000000000000011000
5396,5396,0,0,000000000000000000000000001000100000000000000000000000000010001000000000000000000000000000100010
5397,5397,0,0,000000000000000000000000000111000000000000000000000000000001110000000000000000000000000000011100
5398,5398,0,0,000000000000000000000000000101100000000000000000000000000001011000000000000000000000000000010110
5399,5399,0,0,000000000000000000000000000100000000000000000000000000000001000000000000000000000000000000010000
5400,5400,0,0,000000000000000000000000000010100000000000000000000000000000101000000000000000000000000000001010
5401,5401,0,0,000000000000000000000000001000100000000000000000000000000010001000000000000000000000000000100010
5402,5402,0,0,000000000000000000000000001011100000000000000000000000000010111000000000000000000000000000101110
5403,5403,0,0,000000000000000000000000001011000000000000000000000000000010110000000000000000000000000000101100
5404,5404,0,0,000000000000000000000000001011000000000000000000000000000010110000000000000000000000000000101100
5405,5405,0,0,000000000000000000000000000110000000000000000000000000000001100000000000000000000000000000011000
5406,5406,0,0,000000000000000000000000001110000000000000000000000000000011100000000000000000000000000000111000
5407,5407,0,0,000000000000000000000000100111000000000000000000000000001001110000000000000000000000000010011100
5408,5408,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
5409,5409,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
5410,5410,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
5411,5411,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
5412,5412,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
5413,5413,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
5414,5414,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
5415,5415,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
5416,5416,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
5417,5417,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
5418,5418,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
5419,5419,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
5420,5420,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
5421,5421,0,0,000000000000000000000000010011000000000000000000000000000100110000000000000000000000000001001100
5422,5422,0,0,000000000000000000000000010011100000000000000000000000000100111000000000000000000000000001001110
5423,5423,0,0,000000000000000000000000000110100000000000000000000000000001101000000000000000000000000000011010
5424,5424,0,0,000000000000000000000000000111000000000000000000000000000001110000000000000000000000000000011100
5425,5425,0,0,000000000000000000000000001101000000000000000000000000000011010000000000000000000000000000110100
5426,5426,0,0,000000000000000000000000010111000000000000000000000000000101110000000000000000000000000001011100
5427,5427,0,0,000000000000000000000000011011000000000000000000000000000110110000000000000000000000000001101100
5428,5428,0,0,000000000000000000000000011110000000000000000000000000000111100000000000000000000000000001111000
5429,5429,0,0,000000000000000000000000110111000000000000000000000000001101110000000000000000000000000011011100
5430,5430,0,0,000000000000000000000000100111100000000000000000000000001001111000000000000000000000000010011110
5431,5431,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
5432,5432,0,0,000000000000000000000000100110000000000000000000000000001001100000000000000000000000000010011000
5433,5433,0,0,000000000000000000000000000100000000000000000000000000000001000000000000000000000000000000010000
5434,5434,0,0,000000000000000000000000000101100000000000000000000000000001011000000000000000000000000000010110
5435,5435,0,0,000000000000000000000000000101100000000000000000000000000001011000000000000000000000000000010110
5436,5436,0,0,000000000000000000000000000110000000000000000000000000000001100000000000000000000000000000011000
5437,5437,0,0,000000000000000000000000000110100000000000000000000000000001101000000000000000000000000000011010
5438,5438,0,0,000000000000000000000000000111100000000000000000000000000001111000000000000000000000000000011110
5439,5439,0,0,000000000000000000000000000111000000000000000000000000000001110000000000000000000000000000011100
5440,5440,0,0,000000000000000000000000000111000000000000000000000000000001110000000000000000000000000000011100
5441,5441,0,0,000000000000000000000000000111100000000000000000000000000001111000000000000000000000000000011110
5442,5442,0,0,000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000100000
